times	variable	value	tissue	species	type
2.93939393939394	pred.bat.hind.limb	7.48842498606692	hind-limb	bat	4 curves
2.95959595959596	pred.bat.hind.limb	6.69801600115642	hind-limb	bat	4 curves
2.97979797979798	pred.bat.hind.limb	5.98106063976974	hind-limb	bat	4 curves
3	pred.bat.hind.limb	5.33195601735789	hind-limb	bat	4 curves
1	pred.mus.fore.limb	129.072305983928	fore-limb	mus	4 curves
1.02020202020202	pred.mus.fore.limb	130.684448673635	fore-limb	mus	4 curves
1.04040404040404	pred.mus.fore.limb	132.291129846451	fore-limb	mus	4 curves
1.06060606060606	pred.mus.fore.limb	133.891656888911	fore-limb	mus	4 curves
1.08080808080808	pred.mus.fore.limb	135.485332333894	fore-limb	mus	4 curves
1.1010101010101	pred.mus.fore.limb	137.071454344859	fore-limb	mus	4 curves
1.12121212121212	pred.mus.fore.limb	138.649317210138	fore-limb	mus	4 curves
1.14141414141414	pred.mus.fore.limb	140.218211846833	fore-limb	mus	4 curves
1.16161616161616	pred.mus.fore.limb	141.777426313849	fore-limb	mus	4 curves
1.18181818181818	pred.mus.fore.limb	143.326246333551	fore-limb	mus	4 curves
1.2020202020202	pred.mus.fore.limb	144.863955821556	fore-limb	mus	4 curves
1.22222222222222	pred.mus.fore.limb	146.389837424113	fore-limb	mus	4 curves
1.24242424242424	pred.mus.fore.limb	147.903173062538	fore-limb	mus	4 curves
1.26262626262626	pred.mus.fore.limb	149.403244484143	fore-limb	mus	4 curves
1.28282828282828	pred.mus.fore.limb	150.889333819079	fore-limb	mus	4 curves
1.3030303030303	pred.mus.fore.limb	152.360724142511	fore-limb	mus	4 curves
1.32323232323232	pred.mus.fore.limb	153.816700041523	fore-limb	mus	4 curves
1.34343434343434	pred.mus.fore.limb	155.256548186128	fore-limb	mus	4 curves
1.36363636363636	pred.mus.fore.limb	156.679557903775	fore-limb	mus	4 curves
1.38383838383838	pred.mus.fore.limb	158.085021756706	fore-limb	mus	4 curves
1.4040404040404	pred.mus.fore.limb	159.472236121509	fore-limb	mus	4 curves
1.42424242424242	pred.mus.fore.limb	160.840501770229	fore-limb	mus	4 curves
1.44444444444444	pred.mus.fore.limb	162.189124452365	fore-limb	mus	4 curves
1.46464646464646	pred.mus.fore.limb	163.51741547707	fore-limb	mus	4 curves
1.48484848484848	pred.mus.fore.limb	164.824692294905	fore-limb	mus	4 curves
1.50505050505051	pred.mus.fore.limb	166.110279078436	fore-limb	mus	4 curves
1.52525252525253	pred.mus.fore.limb	167.373507301011	fore-limb	mus	4 curves
1.54545454545455	pred.mus.fore.limb	168.61371631301	fore-limb	mus	4 curves
1.56565656565657	pred.mus.fore.limb	169.83025391489	fore-limb	mus	4 curves
1.58585858585859	pred.mus.fore.limb	171.022476926328	fore-limb	mus	4 curves
1.60606060606061	pred.mus.fore.limb	172.189751750768	fore-limb	mus	4 curves
1.62626262626263	pred.mus.fore.limb	173.331454934682	fore-limb	mus	4 curves
1.64646464646465	pred.mus.fore.limb	174.446973720864	fore-limb	mus	4 curves
1.66666666666667	pred.mus.fore.limb	175.535706595063	fore-limb	mus	4 curves
1.68686868686869	pred.mus.fore.limb	176.597063825271	fore-limb	mus	4 curves
1.70707070707071	pred.mus.fore.limb	177.630467993008	fore-limb	mus	4 curves
1.72727272727273	pred.mus.fore.limb	178.635354515915	fore-limb	mus	4 curves
1.74747474747475	pred.mus.fore.limb	179.611172161011	fore-limb	mus	4 curves
1.76767676767677	pred.mus.fore.limb	180.557383547948	fore-limb	mus	4 curves
1.78787878787879	pred.mus.fore.limb	181.473465641636	fore-limb	mus	4 curves
1.80808080808081	pred.mus.fore.limb	182.358910233589	fore-limb	mus	4 curves
1.82828282828283	pred.mus.fore.limb	183.213224411392	fore-limb	mus	4 curves
1.84848484848485	pred.mus.fore.limb	184.035931015665	fore-limb	mus	4 curves
1.86868686868687	pred.mus.fore.limb	184.826569083947	fore-limb	mus	4 curves
1.88888888888889	pred.mus.fore.limb	185.584694280908	fore-limb	mus	4 curves
1.90909090909091	pred.mus.fore.limb	186.309879314335	fore-limb	mus	4 curves
1.92929292929293	pred.mus.fore.limb	187.001714336349	fore-limb	mus	4 curves
1.94949494949495	pred.mus.fore.limb	187.659807329322	fore-limb	mus	4 curves
1.96969696969697	pred.mus.fore.limb	188.283784475978	fore-limb	mus	4 curves
1.98989898989899	pred.mus.fore.limb	188.873290513212	fore-limb	mus	4 curves
2.01010101010101	pred.mus.fore.limb	189.427989069129	fore-limb	mus	4 curves
2.03030303030303	pred.mus.fore.limb	189.947562982879	fore-limb	mus	4 curves
2.05050505050505	pred.mus.fore.limb	190.431714606846	fore-limb	mus	4 curves
2.07070707070707	pred.mus.fore.limb	190.880166090803	fore-limb	mus	4 curves
2.09090909090909	pred.mus.fore.limb	191.292659647638	fore-limb	mus	4 curves
2.11111111111111	pred.mus.fore.limb	191.668957800308	fore-limb	mus	4 curves
2.13131313131313	pred.mus.fore.limb	192.00884360968	fore-limb	mus	4 curves
2.15151515151515	pred.mus.fore.limb	192.312120882959	fore-limb	mus	4 curves
2.17171717171717	pred.mus.fore.limb	192.578614362424	fore-limb	mus	4 curves
2.19191919191919	pred.mus.fore.limb	192.808169894211	fore-limb	mus	4 curves
2.21212121212121	pred.mus.fore.limb	193.000654576919	fore-limb	mus	4 curves
2.23232323232323	pred.mus.fore.limb	193.155956889843	fore-limb	mus	4 curves
2.25252525252525	pred.mus.fore.limb	193.273986800653	fore-limb	mus	4 curves
2.27272727272727	pred.mus.fore.limb	193.354675852377	fore-limb	mus	4 curves
2.29292929292929	pred.mus.fore.limb	193.397977229574	fore-limb	mus	4 curves
2.31313131313131	pred.mus.fore.limb	193.403865803597	fore-limb	mus	4 curves
2.33333333333333	pred.mus.fore.limb	193.372338156903	fore-limb	mus	4 curves
2.35353535353535	pred.mus.fore.limb	193.303412586349	fore-limb	mus	4 curves
2.37373737373737	pred.mus.fore.limb	193.197129085505	fore-limb	mus	4 curves
2.39393939393939	pred.mus.fore.limb	193.053549305973	fore-limb	mus	4 curves
2.41414141414141	pred.mus.fore.limb	192.87275649779	fore-limb	mus	4 curves
2.43434343434343	pred.mus.fore.limb	192.654855428985	fore-limb	mus	4 curves
2.45454545454545	pred.mus.fore.limb	192.399972284397	fore-limb	mus	4 curves
2.47474747474747	pred.mus.fore.limb	192.108254543894	fore-limb	mus	4 curves
2.49494949494949	pred.mus.fore.limb	191.77987084016	fore-limb	mus	4 curves
2.51515151515152	pred.mus.fore.limb	191.41501079624	fore-limb	mus	4 curves
2.53535353535354	pred.mus.fore.limb	191.013884843054	fore-limb	mus	4 curves
2.55555555555556	pred.mus.fore.limb	190.576724017143	fore-limb	mus	4 curves
2.57575757575758	pred.mus.fore.limb	190.103779738903	fore-limb	mus	4 curves
2.5959595959596	pred.mus.fore.limb	189.595323571614	fore-limb	mus	4 curves
2.61616161616162	pred.mus.fore.limb	189.051646961583	fore-limb	mus	4 curves
2.63636363636364	pred.mus.fore.limb	188.473060959752	fore-limb	mus	4 curves
2.65656565656566	pred.mus.fore.limb	187.859895925141	fore-limb	mus	4 curves
2.67676767676768	pred.mus.fore.limb	187.212501210523	fore-limb	mus	4 curves
2.6969696969697	pred.mus.fore.limb	186.53124483075	fore-limb	mus	4 curves
2.71717171717172	pred.mus.fore.limb	185.816513114172	fore-limb	mus	4 curves
2.73737373737374	pred.mus.fore.limb	185.068710337603	fore-limb	mus	4 curves
2.75757575757576	pred.mus.fore.limb	184.288258345328	fore-limb	mus	4 curves
2.77777777777778	pred.mus.fore.limb	183.47559615265	fore-limb	mus	4 curves
2.7979797979798	pred.mus.fore.limb	182.631179534493	fore-limb	mus	4 curves
2.81818181818182	pred.mus.fore.limb	181.755480599603	fore-limb	mus	4 curves
2.83838383838384	pred.mus.fore.limb	180.848987350912	fore-limb	mus	4 curves
2.85858585858586	pred.mus.fore.limb	179.912203232624	fore-limb	mus	4 curves
2.87878787878788	pred.mus.fore.limb	178.94564666462	fore-limb	mus	4 curves
2.8989898989899	pred.mus.fore.limb	177.949850564784	fore-limb	mus	4 curves
2.91919191919192	pred.mus.fore.limb	176.925361859861	fore-limb	mus	4 curves
2.93939393939394	pred.mus.fore.limb	175.872740985476	fore-limb	mus	4 curves
2.95959595959596	pred.mus.fore.limb	174.79256137596	fore-limb	mus	4 curves
2.97979797979798	pred.mus.fore.limb	173.685408944621	fore-limb	mus	4 curves
3	pred.mus.fore.limb	172.551881555124	fore-limb	mus	4 curves
1	pred.mus.hind.limb	155.643646359536	hind-limb	mus	4 curves
1.02020202020202	pred.mus.hind.limb	158.360569893628	hind-limb	mus	4 curves
1.04040404040404	pred.mus.hind.limb	161.084282715122	hind-limb	mus	4 curves
1.06060606060606	pred.mus.hind.limb	163.813515880355	hind-limb	mus	4 curves
1.08080808080808	pred.mus.hind.limb	166.546974572378	hind-limb	mus	4 curves
1.1010101010101	pred.mus.hind.limb	169.283338979834	hind-limb	mus	4 curves
1.12121212121212	pred.mus.hind.limb	172.021265222411	hind-limb	mus	4 curves
1.14141414141414	pred.mus.hind.limb	174.759386322202	hind-limb	mus	4 curves
1.16161616161616	pred.mus.hind.limb	177.496313220272	hind-limb	mus	4 curves
1.18181818181818	pred.mus.hind.limb	180.230635837587	hind-limb	mus	4 curves
1.2020202020202	pred.mus.hind.limb	182.960924179418	hind-limb	mus	4 curves
1.22222222222222	pred.mus.hind.limb	185.685729482195	hind-limb	mus	4 curves
1.24242424242424	pred.mus.hind.limb	188.403585401732	hind-limb	mus	4 curves
1.26262626262626	pred.mus.hind.limb	191.113009241629	hind-limb	mus	4 curves
1.28282828282828	pred.mus.hind.limb	193.812503220583	hind-limb	mus	4 curves
1.3030303030303	pred.mus.hind.limb	196.500555777237	hind-limb	mus	4 curves
1.32323232323232	pred.mus.hind.limb	199.17564291113	hind-limb	mus	4 curves
1.34343434343434	pred.mus.hind.limb	201.836229558208	hind-limb	mus	4 curves
1.36363636363636	pred.mus.hind.limb	204.480770999277	hind-limb	mus	4 curves
1.38383838383838	pred.mus.hind.limb	207.107714299707	hind-limb	mus	4 curves
1.4040404040404	pred.mus.hind.limb	209.71549977861	hind-limb	mus	4 curves
1.42424242424242	pred.mus.hind.limb	212.302562505638	hind-limb	mus	4 curves
1.44444444444444	pred.mus.hind.limb	214.867333823476	hind-limb	mus	4 curves
1.46464646464646	pred.mus.hind.limb	217.408242894043	hind-limb	mus	4 curves
1.48484848484848	pred.mus.hind.limb	219.92371826633	hind-limb	mus	4 curves
1.50505050505051	pred.mus.hind.limb	222.412189463754	hind-limb	mus	4 curves
1.52525252525253	pred.mus.hind.limb	224.872088588846	hind-limb	mus	4 curves
1.54545454545455	pred.mus.hind.limb	227.301851943025	hind-limb	mus	4 curves
1.56565656565657	pred.mus.hind.limb	229.699921659169	hind-limb	mus	4 curves
1.58585858585859	pred.mus.hind.limb	232.06474734464	hind-limb	mus	4 curves
1.60606060606061	pred.mus.hind.limb	234.394787732374	hind-limb	mus	4 curves
1.62626262626263	pred.mus.hind.limb	236.688512337614	hind-limb	mus	4 curves
1.64646464646465	pred.mus.hind.limb	238.944403117815	hind-limb	mus	4 curves
1.66666666666667	pred.mus.hind.limb	241.160956133249	hind-limb	mus	4 curves
1.68686868686869	pred.mus.hind.limb	243.336683205766	hind-limb	mus	4 curves
1.70707070707071	pred.mus.hind.limb	245.47011357319	hind-limb	mus	4 curves
1.72727272727273	pred.mus.hind.limb	247.559795536789	hind-limb	mus	4 curves
1.74747474747475	pred.mus.hind.limb	249.604298099253	hind-limb	mus	4 curves
1.76767676767677	pred.mus.hind.limb	251.602212590608	hind-limb	mus	4 curves
1.78787878787879	pred.mus.hind.limb	253.552154279487	hind-limb	mus	4 curves
1.80808080808081	pred.mus.hind.limb	255.452763967204	hind-limb	mus	4 curves
1.82828282828283	pred.mus.hind.limb	257.302709562053	hind-limb	mus	4 curves
1.84848484848485	pred.mus.hind.limb	259.100687631302	hind-limb	mus	4 curves
1.86868686868687	pred.mus.hind.limb	260.845424928351	hind-limb	mus	4 curves
1.88888888888889	pred.mus.hind.limb	262.535679892555	hind-limb	mus	4 curves
1.90909090909091	pred.mus.hind.limb	264.170244119249	hind-limb	mus	4 curves
1.92929292929293	pred.mus.hind.limb	265.747943797538	hind-limb	mus	4 curves
1.94949494949495	pred.mus.hind.limb	267.26764111346	hind-limb	mus	4 curves
1.96969696969697	pred.mus.hind.limb	268.728235616177	hind-limb	mus	4 curves
1.98989898989899	pred.mus.hind.limb	270.12866554491	hind-limb	mus	4 curves
2.01010101010101	pred.mus.hind.limb	271.467909114363	hind-limb	mus	4 curves
2.03030303030303	pred.mus.hind.limb	272.74498575647	hind-limb	mus	4 curves
2.05050505050505	pred.mus.hind.limb	273.958957316353	hind-limb	mus	4 curves
2.07070707070707	pred.mus.hind.limb	275.108929200448	hind-limb	mus	4 curves
2.09090909090909	pred.mus.hind.limb	276.194051474831	hind-limb	mus	4 curves
2.11111111111111	pred.mus.hind.limb	277.213519911862	hind-limb	mus	4 curves
2.13131313131313	pred.mus.hind.limb	278.166576983337	hind-limb	mus	4 curves
2.15151515151515	pred.mus.hind.limb	279.052512798437	hind-limb	mus	4 curves
2.17171717171717	pred.mus.hind.limb	279.870665984844	hind-limb	mus	4 curves
2.19191919191919	pred.mus.hind.limb	280.6204245115	hind-limb	mus	4 curves
2.21212121212121	pred.mus.hind.limb	281.30122645156	hind-limb	mus	4 curves
2.23232323232323	pred.mus.hind.limb	281.912560684235	hind-limb	mus	4 curves
2.25252525252525	pred.mus.hind.limb	282.45396753427	hind-limb	mus	4 curves
2.27272727272727	pred.mus.hind.limb	282.925039347952	hind-limb	mus	4 curves
2.29292929292929	pred.mus.hind.limb	283.325421004637	hind-limb	mus	4 curves
2.31313131313131	pred.mus.hind.limb	283.654810362893	hind-limb	mus	4 curves
2.33333333333333	pred.mus.hind.limb	283.912958640479	hind-limb	mus	4 curves
2.35353535353535	pred.mus.hind.limb	284.099670727484	hind-limb	mus	4 curves
2.37373737373737	pred.mus.hind.limb	284.214805432084	hind-limb	mus	4 curves
2.39393939393939	pred.mus.hind.limb	284.258275658474	hind-limb	mus	4 curves
2.41414141414141	pred.mus.hind.limb	284.230048516668	hind-limb	mus	4 curves
2.43434343434343	pred.mus.hind.limb	284.13014536397	hind-limb	mus	4 curves
2.45454545454545	pred.mus.hind.limb	283.958641778048	hind-limb	mus	4 curves
2.47474747474747	pred.mus.hind.limb	283.715667461642	hind-limb	mus	4 curves
2.49494949494949	pred.mus.hind.limb	283.401406079101	hind-limb	mus	4 curves
2.51515151515152	pred.mus.hind.limb	283.016095025014	hind-limb	mus	4 curves
2.53535353535354	pred.mus.hind.limb	282.560025125352	hind-limb	mus	4 curves
2.55555555555556	pred.mus.hind.limb	282.033540271653	hind-limb	mus	4 curves
2.57575757575758	pred.mus.hind.limb	281.437036988879	hind-limb	mus	4 curves
2.5959595959596	pred.mus.hind.limb	280.770963937726	hind-limb	mus	4 curves
2.61616161616162	pred.mus.hind.limb	280.03582135224	hind-limb	mus	4 curves
2.63636363636364	pred.mus.hind.limb	279.232160413742	hind-limb	mus	4 curves
2.65656565656566	pred.mus.hind.limb	278.360582562154	hind-limb	mus	4 curves
2.67676767676768	pred.mus.hind.limb	277.421738745923	hind-limb	mus	4 curves
2.6969696969697	pred.mus.hind.limb	276.416328611862	hind-limb	mus	4 curves
2.71717171717172	pred.mus.hind.limb	275.345099636322	hind-limb	mus	4 curves
2.73737373737374	pred.mus.hind.limb	274.208846199189	hind-limb	mus	4 curves
2.75757575757576	pred.mus.hind.limb	273.008408602328	hind-limb	mus	4 curves
2.77777777777778	pred.mus.hind.limb	271.744672034169	hind-limb	mus	4 curves
2.7979797979798	pred.mus.hind.limb	270.418565482208	hind-limb	mus	4 curves
2.81818181818182	pred.mus.hind.limb	269.031060595312	hind-limb	mus	4 curves
2.83838383838384	pred.mus.hind.limb	267.583170497759	hind-limb	mus	4 curves
2.85858585858586	pred.mus.hind.limb	266.075948557058	hind-limb	mus	4 curves
2.87878787878788	pred.mus.hind.limb	264.510487107622	hind-limb	mus	4 curves
2.8989898989899	pred.mus.hind.limb	262.887916132482	hind-limb	mus	4 curves
2.91919191919192	pred.mus.hind.limb	261.209401905248	hind-limb	mus	4 curves
2.93939393939394	pred.mus.hind.limb	259.476145594613	hind-limb	mus	4 curves
2.95959595959596	pred.mus.hind.limb	257.689381833728	hind-limb	mus	4 curves
2.97979797979798	pred.mus.hind.limb	255.850377256825	hind-limb	mus	4 curves
3	pred.mus.hind.limb	253.960429005528	hind-limb	mus	4 curves
